234.42,173.0,311.0
201.87,173.0,246.0
185.95,152.0,216.0
177.52,152.0,196.0
170.47,152.0,194.0
163.94,144.0,188.0
155.3,130.0,181.0
146.78,130.0,168.0
139.14,126.0,158.0
134.29,125.0,146.0
131.2,120.0,145.0
127.89,117.0,135.0
124.93,117.0,137.0
121.55,113.0,130.0
119.04,108.0,130.0
116.7,102.0,125.0
113.84,102.0,121.0
111.98,102.0,126.0
110.47,102.0,118.0
108.73,99.0,119.0
105.64,99.0,125.0
103.21,96.0,113.0
103.08,96.0,114.0
100.77,91.0,111.0
97.91,91.0,109.0
95.86,91.0,110.0
93.32,91.0,102.0
92.16,90.0,99.0
91.54,91.0,98.0
91.66,90.0,100.0
91.2,89.0,97.0
90.56,89.0,97.0
90.25,88.0,103.0
89.6,87.0,99.0
88.99,85.0,98.0
88.43,85.0,99.0
87.87,84.0,98.0
86.94,84.0,98.0
86.19,83.0,94.0
85.44,80.0,99.0
83.89,80.0,92.0
83.79,80.0,95.0
83.42,80.0,92.0
83.37,80.0,96.0
82.44,80.0,94.0
81.86,80.0,91.0
81.44,80.0,92.0
81.04,80.0,96.0
80.65,79.0,94.0
80.63,78.0,92.0
80.14,78.0,90.0
79.52,78.0,87.0
78.78,78.0,80.0
78.67,78.0,84.0
78.55,78.0,85.0
78.41,78.0,90.0
78.48,77.0,89.0
78.5,78.0,89.0
79.18,78.0,93.0
78.32,77.0,92.0
78.72,78.0,90.0
78.66,77.0,88.0
78.96,77.0,88.0
78.63,77.0,87.0
78.93,77.0,90.0
78.39,77.0,88.0
78.72,77.0,89.0
78.06,77.0,89.0
78.42,77.0,89.0
77.95,76.0,88.0
77.85,76.0,91.0
77.22,76.0,87.0
77.13,76.0,84.0
77.31,76.0,90.0
77.12,76.0,85.0
77.6,76.0,92.0
77.44,76.0,90.0
77.02,76.0,89.0
77.21,76.0,87.0
76.65,76.0,85.0
76.33,76.0,89.0
76.65,76.0,89.0
76.82,76.0,91.0
77.36,76.0,90.0
76.36,75.0,84.0
76.38,75.0,87.0
76.41,75.0,87.0
75.94,75.0,83.0
76.09,75.0,86.0
75.78,74.0,83.0
75.78,74.0,90.0
75.79,74.0,89.0
75.95,74.0,90.0
75.84,74.0,87.0
75.1,74.0,85.0
75.36,74.0,91.0
75.08,74.0,86.0
74.4,74.0,82.0
74.22,74.0,79.0
74.65,74.0,86.0
74.8,73.0,89.0
75.01,73.0,85.0
74.28,73.0,83.0
74.17,73.0,88.0
73.99,73.0,88.0
74.33,73.0,86.0
73.77,73.0,83.0
73.66,73.0,82.0
73.4,73.0,81.0
73.47,73.0,86.0
73.53,73.0,87.0
73.08,73.0,76.0
73.1,71.0,87.0
72.92,71.0,80.0
73.02,71.0,87.0
73.52,71.0,94.0
72.61,71.0,82.0
71.93,71.0,88.0
71.35,71.0,80.0
71.29,71.0,80.0
71.25,71.0,79.0
71.3,70.0,85.0
71.52,70.0,83.0
71.22,70.0,82.0
71.06,70.0,80.0
71.48,70.0,82.0
70.94,70.0,81.0
70.86,70.0,85.0
70.92,70.0,87.0
70.93,70.0,83.0
71.23,70.0,86.0
70.57,70.0,79.0
70.56,70.0,84.0
71.0,70.0,83.0
70.81,70.0,81.0
70.48,70.0,81.0
70.46,70.0,80.0
70.94,70.0,82.0
70.9,70.0,84.0
70.65,70.0,82.0
70.4,70.0,82.0
70.3,70.0,79.0
70.1,70.0,77.0
70.57,70.0,80.0
70.28,70.0,80.0
70.85,70.0,80.0
70.44,70.0,81.0
70.17,70.0,75.0
70.18,70.0,76.0
70.36,70.0,83.0
70.43,70.0,82.0
70.49,70.0,84.0
70.6,70.0,84.0
70.69,70.0,83.0
70.76,70.0,85.0
70.69,70.0,82.0
70.32,70.0,80.0
70.36,70.0,81.0
70.44,70.0,87.0
70.93,70.0,84.0
70.64,70.0,82.0
70.63,70.0,83.0
71.2,70.0,87.0
70.8,70.0,82.0
70.65,70.0,86.0
70.31,70.0,77.0
70.44,70.0,81.0
71.06,70.0,83.0
70.66,70.0,82.0
70.5,70.0,78.0
70.86,70.0,80.0
70.51,70.0,79.0
70.61,70.0,82.0
70.79,70.0,78.0
70.42,70.0,83.0
70.68,70.0,83.0
70.3,70.0,79.0
70.54,70.0,79.0
70.48,70.0,84.0
70.4,70.0,81.0
70.5,70.0,84.0
70.31,70.0,77.0
70.3,70.0,83.0
70.31,70.0,82.0
70.63,70.0,84.0
70.38,70.0,78.0
70.82,70.0,83.0
71.15,70.0,85.0
70.37,70.0,79.0
70.26,70.0,80.0
70.22,70.0,74.0
70.19,70.0,80.0
70.43,70.0,84.0
70.37,70.0,82.0
70.51,70.0,80.0
70.58,70.0,83.0
70.91,70.0,87.0
70.52,70.0,83.0
70.62,70.0,81.0
70.72,70.0,81.0
70.38,70.0,79.0
71.1,70.0,82.0
70.18,70.0,76.0
70.4,70.0,81.0
70.85,70.0,82.0
