333.98,268.0,411.0
301.52,276.0,346.0
281.9,261.0,322.0
271.34,253.0,291.0
257.02,219.0,303.0
241.92,207.0,266.0
225.54,205.0,250.0
215.96,198.0,246.0
208.38,198.0,220.0
201.24,194.0,216.0
196.52,190.0,209.0
193.32,178.0,207.0
191.16,178.0,208.0
185.9,173.0,199.0
181.74,172.0,193.0
177.88,168.0,192.0
174.92,167.0,193.0
172.82,166.0,192.0
169.16,159.0,176.0
168.26,156.0,177.0
166.26,156.0,181.0
164.14,156.0,178.0
160.02,155.0,178.0
157.8,150.0,176.0
156.3,150.0,171.0
155.78,148.0,166.0
155.32,148.0,171.0
152.64,148.0,165.0
152.54,140.0,163.0
151.66,143.0,167.0
148.52,132.0,164.0
147.68,135.0,162.0
146.3,137.0,160.0
142.5,127.0,155.0
140.3,127.0,151.0
137.4,127.0,148.0
135.58,119.0,148.0
131.14,120.0,143.0
130.04,120.0,141.0
126.48,120.0,139.0
123.74,116.0,140.0
122.2,115.0,135.0
122.68,115.0,134.0
121.38,115.0,131.0
119.74,115.0,136.0
118.88,114.0,130.0
119.52,113.0,130.0
120.16,114.0,130.0
119.12,114.0,132.0
119.54,112.0,131.0
118.46,112.0,130.0
117.98,112.0,127.0
117.6,114.0,132.0
118.32,112.0,129.0
116.98,111.0,131.0
115.66,111.0,125.0
114.38,111.0,121.0
114.38,110.0,126.0
113.64,110.0,125.0
113.94,110.0,127.0
114.52,107.0,124.0
113.52,107.0,127.0
113.3,107.0,125.0
112.94,107.0,127.0
112.28,107.0,118.0
111.9,107.0,126.0
111.52,108.0,124.0
110.92,106.0,121.0
113.22,107.0,124.0
112.1,107.0,120.0
111.22,106.0,121.0
112.3,107.0,120.0
112.14,106.0,123.0
110.3,104.0,119.0
112.5,105.0,126.0
111.8,104.0,124.0
111.66,104.0,122.0
110.78,104.0,128.0
109.46,104.0,127.0
110.6,104.0,123.0
110.02,104.0,123.0
109.68,101.0,119.0
110.26,101.0,123.0
108.82,101.0,120.0
109.44,103.0,120.0
109.7,103.0,124.0
110.58,103.0,122.0
110.16,103.0,124.0
108.64,103.0,124.0
108.58,100.0,120.0
106.74,97.0,128.0
107.78,100.0,117.0
107.36,100.0,117.0
107.64,100.0,117.0
105.34,100.0,119.0
104.88,100.0,117.0
104.48,100.0,119.0
103.04,100.0,110.0
103.42,100.0,115.0
102.2,100.0,117.0
