50.75,32.0,80.0
40.825,31.0,59.0
35.625,31.0,44.0
32.7,31.0,37.0
31.525,30.0,36.0
31.15,29.0,41.0
31.0,29.0,33.0
30.275,28.0,32.0
29.475,28.0,32.0
28.4,27.0,32.0
27.925,26.0,30.0
27.4,26.0,28.0
26.925,26.0,29.0
26.15,26.0,28.0
26.0,26.0,26.0
26.1,26.0,30.0
25.95,25.0,27.0
25.725,25.0,26.0
25.45,25.0,26.0
25.325,25.0,33.0
24.975,24.0,25.0
24.925,24.0,25.0
24.85,24.0,28.0
24.5,24.0,25.0
24.175,23.0,25.0
23.8,23.0,24.0
23.55,23.0,24.0
23.25,23.0,25.0
23.0,23.0,23.0
22.975,22.0,23.0
22.875,22.0,26.0
22.525,22.0,25.0
22.1,22.0,23.0
22.0,22.0,22.0
22.0,22.0,22.0
22.0,22.0,22.0
22.15,22.0,28.0
22.0,22.0,22.0
22.0,22.0,22.0
22.0,22.0,22.0
